SUBID,HEADING_MAIN,HM_CLASS,HM_TYPE,HM_FIELD,HM_BASIS,HEADING_VARIANT,HV_CLASS,HV_TYPE,HV_FIELD,HV_BASIS,HB_SUBID,HB_BASIS,HR_SUBID,HR_BASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
15,Literatura española hasta 1500,SUBJECT*HM_CLASS*GENRE,SUBJECT*HM_TYPE*MARC,,{I}Cronología{/I},Literatura espanyola cap a 1500,SUBJECT*HV_CLASS*CAT,SUBJECT*HV_TYPE*MARC,LC,LC,BETA subid 1250,Faulhaber,BETA subid 1120,Faulhaber,,BETA bibid 2749,I,12.0,137,,,,,,Faulhaber: Used to include allegory as a literary form as well as collections of allegories,,2008-04-29,FAULHABER,2011-12-04,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://es.wikipedia.org/wiki/Revuelta_mud%C3%A9jar,Wikipedia,2010-03-20,Literatura española hasta 1500
